airport_id,name,city,country,iata,icao,timezone,dst,tz_database_time_zone,type,source,lat/lon
1341,Montluçon-Domérat Airport,Montlucon,France,\N,LFLT,1,E,Europe/Paris,airport,OurAirports,"46.352501, 2.57049"
1342,Valence-Chabeuil Airport,Valence,France,VAF,LFLU,1,E,Europe/Paris,airport,OurAirports,"44.9216, 4.9699"
1343,Vichy-Charmeil Airport,Vichy,France,VHY,LFLV,1,E,Europe/Paris,airport,OurAirports,"46.169700622558594, 3.4037399291992188"
1344,Aurillac Airport,Aurillac,France,AUR,LFLW,1,E,Europe/Paris,airport,OurAirports,"44.89139938354492, 2.4219400882720947"
1345,"Châteauroux-Déols \Marcel Dassault\"" Airport""",Chateauroux,France,CHR,LFLX,1,E,Europe/Paris,airport,OurAirports,"46.86027778, 1.7211111"
1346,Lyon-Bron Airport,Lyon,France,LYN,LFLY,1,E,Europe/Paris,airport,OurAirports,"45.72719955444336, 4.944270133972168"
1347,Aix-en-Provence (BA 114) Airport,Aix-les-milles,France,QXB,LFMA,1,E,Europe/Paris,airport,OurAirports,"43.5056, 5.36778"
1348,Le Luc-Le Cannet Airport,Le Luc,France,\N,LFMC,1,E,Europe/Paris,airport,OurAirports,"43.384700775146484, 6.387139797210693"
1349,Cannes-Mandelieu Airport,Cannes,France,CEQ,LFMD,1,E,Europe/Paris,airport,OurAirports,"43.54199981689453, 6.953479766845703"
1350,Saint-Étienne-Bouthéon Airport,St-Etienne,France,EBU,LFMH,1,E,Europe/Paris,airport,OurAirports,"45.54059982299805, 4.296390056610107"
1351,Istres Le Tubé/Istres Air Base (BA 125) Airport,Istres,France,\N,LFMI,1,E,Europe/Paris,airport,OurAirports,"43.522701, 4.92384"
1352,Carcassonne Airport,Carcassonne,France,CCF,LFMK,1,E,Europe/Paris,airport,OurAirports,"43.215999603271484, 2.3063199520111084"
1353,Marseille Provence Airport,Marseille,France,MRS,LFML,1,E,Europe/Paris,airport,OurAirports,"43.439271922, 5.22142410278"
1354,Nice-Côte d'Azur Airport,Nice,France,NCE,LFMN,1,E,Europe/Paris,airport,OurAirports,"43.6584014893, 7.215869903560001"
1355,Orange-Caritat (BA 115) Air Base,Orange,France,\N,LFMO,1,E,Europe/Paris,airport,OurAirports,"44.140499114990234, 4.866720199584961"
1356,Perpignan-Rivesaltes (Llabanère) Airport,Perpignan,France,PGF,LFMP,1,E,Europe/Paris,airport,OurAirports,"42.74039840698242, 2.8706700801849365"
1357,Le Castellet Airport,Le Castellet,France,CTT,LFMQ,1,E,Europe/Paris,airport,OurAirports,"43.252498626708984, 5.785190105438232"
1358,Alès-Deaux Airport,Ales,France,\N,LFMS,1,E,Europe/Paris,airport,OurAirports,"44.069698, 4.14212"
1359,Montpellier-Méditerranée Airport,Montpellier,France,MPL,LFMT,1,E,Europe/Paris,airport,OurAirports,"43.57619857788086, 3.96301007270813"
1360,Béziers-Vias Airport,Beziers,France,BZR,LFMU,1,E,Europe/Paris,airport,OurAirports,"43.32350158691406, 3.3538999557495117"
1361,Avignon-Caumont Airport,Avignon,France,AVN,LFMV,1,E,Europe/Paris,airport,OurAirports,"43.90729904174805, 4.901830196380615"
1362,Salon-de-Provence (BA 701) Air Base,Salon,France,\N,LFMY,1,E,Europe/Paris,airport,OurAirports,"43.60639953613281, 5.109250068664551"
1363,Lézignan-Corbières Airport,Lezignan-corbieres,France,\N,LFMZ,1,E,Europe/Paris,airport,OurAirports,"43.17580032348633, 2.7341699600219727"
1364,Mende-Brenoux Airport,Mende,France,MEN,LFNB,1,E,Europe/Paris,airport,OurAirports,"44.50210189819336, 3.532819986343384"
1365,Carpentras Airport,Carpentras,France,\N,LFNH,1,E,Europe/Paris,airport,OurAirports,"44.02980041503906, 5.078060150146484"
1366,Avord (BA 702) Air Base,Avord,France,\N,LFOA,1,E,Europe/Paris,airport,OurAirports,"47.053299, 2.6325"
1367,Paris Beauvais Tillé Airport,Beauvais,France,BVA,LFOB,1,E,Europe/Paris,airport,OurAirports,"49.45439910888672, 2.1127800941467285"
1368,Châteaudun (BA 279) Air Base,Chateaudun,France,\N,LFOC,1,E,Europe/Paris,airport,OurAirports,"48.058102, 1.37662"
1369,Saumur-Saint-Florent Airport,Saumur,France,\N,LFOD,1,E,Europe/Paris,airport,OurAirports,"47.256802, -0.115142"
1370,Évreux-Fauville (BA 105) Air Base,Evreux,France,\N,LFOE,1,E,Europe/Paris,airport,OurAirports,"49.02870178222656, 1.2198599576950073"
1371,Le Havre Octeville Airport,Le Havre,France,LEH,LFOH,1,E,Europe/Paris,airport,OurAirports,"49.53390121459961, 0.08805599808692932"
1372,Abbeville,Abbeville,France,\N,LFOI,1,E,Europe/Paris,airport,OurAirports,"50.143501, 1.831891"
1373,Orléans-Bricy (BA 123) Air Base,Orleans,France,ORE,LFOJ,1,E,Europe/Paris,airport,OurAirports,"47.9878005981, 1.7605600357100002"
1374,Châlons-Vatry Air Base,Chalons,France,XCR,LFOK,1,E,Europe/Paris,airport,OurAirports,"48.776100158691406, 4.184490203857422"
1375,Rouen Airport,Rouen,France,URO,LFOP,1,E,Europe/Paris,airport,OurAirports,"49.38420104980469, 1.1748000383377075"
1376,Tours-Val-de-Loire Airport,Tours,France,TUF,LFOT,1,E,Europe/Paris,airport,OurAirports,"47.4322013855, 0.727605998516"
1377,Cholet Le Pontreau Airport,Cholet,France,CET,LFOU,1,E,Europe/Paris,airport,OurAirports,"47.08209991455078, -0.8770639896392822"
1378,Laval-Entrammes Airport,Laval,France,LVA,LFOV,1,E,Europe/Paris,airport,OurAirports,"48.03139877319336, -0.7429860234260559"
1379,Orléans-Saint-Denis-de-l'Hôtel Airport,Orleans,France,\N,LFOZ,1,E,Europe/Paris,airport,OurAirports,"47.8969, 2.16333"
1380,Paris-Le Bourget Airport,Paris,France,LBG,LFPB,1,E,Europe/Paris,airport,OurAirports,"48.969398498535156, 2.441390037536621"
1381,Creil Air Base,Creil,France,CSF,LFPC,1,E,Europe/Paris,airport,OurAirports,"49.253501892089844, 2.5191400051116943"
1382,Charles de Gaulle International Airport,Paris,France,CDG,LFPG,1,E,Europe/Paris,airport,OurAirports,"49.0127983093, 2.54999995232"
1383,Coulommiers-Voisins Airport,Coulommiers,France,\N,LFPK,1,E,Europe/Paris,airport,OurAirports,"48.83769989013672, 3.016119956970215"
1384,Melun-Villaroche Air Base,Melun,France,\N,LFPM,1,E,Europe/Paris,airport,OurAirports,"48.604698181152344, 2.6711199283599854"
1385,Toussus-le-Noble Airport,Toussous-le-noble,France,TNF,LFPN,1,E,Europe/Paris,airport,OurAirports,"48.75189971923828, 2.1061899662017822"
1386,Paris-Orly Airport,Paris,France,ORY,LFPO,1,E,Europe/Paris,airport,OurAirports,"48.7233333, 2.3794444"
1387,Pontoise - Cormeilles-en-Vexin Airport,Pontoise,France,POX,LFPT,1,E,Europe/Paris,airport,OurAirports,"49.0966667, 2.0408333"
1388,Villacoublay-Vélizy (BA 107) Air Base,Villacoublay,France,\N,LFPV,1,E,Europe/Paris,airport,OurAirports,"48.7741667, 2.1916667"
1389,Reims-Prunay Airport,Reims,France,\N,LFQA,1,E,Europe/Paris,airport,OurAirports,"49.20869827270508, 4.156579971313477"
1390,Troyes-Barberey Airport,Troyes,France,QYR,LFQB,1,E,Europe/Paris,airport,OurAirports,"48.32210159301758, 4.01669979095459"
1391,Lunéville-Croismare Airport,Luneville,France,\N,LFQC,1,E,Europe/Paris,airport,OurAirports,"48.593299865722656, 6.543459892272949"
1392,Étain-Rouvres Air Base,Etain,France,\N,LFQE,1,E,Europe/Paris,airport,OurAirports,"49.226898193359375, 5.672220230102539"
1393,Autun-Bellevue Airport,Autun,France,\N,LFQF,1,E,Europe/Paris,airport,OurAirports,"46.96730041503906, 4.260570049285889"
1394,Nevers-Fourchambault Airport,Nevers,France,NVS,LFQG,1,E,Europe/Paris,airport,OurAirports,"47.002601623535156, 3.1133298873901367"
1395,Cambrai-Épinoy (BA 103) Air Base,Cambrai,France,\N,LFQI,1,E,Europe/Paris,airport,OurAirports,"50.221802, 3.15424"
1396,Maubeuge-Élesmes Airport,Maubeuge,France,\N,LFQJ,1,E,Europe/Paris,airport,OurAirports,"50.31050109863281, 4.033120155334473"
1397,Besançon-La Vèze Airport,Besancon-la-veze,France,\N,LFQM,1,E,Europe/Paris,airport,OurAirports,"47.2066, 6.083681"
1398,Phalsbourg-Bourscheid Air Base,Phalsbourg,France,\N,LFQP,1,E,Europe/Paris,airport,OurAirports,"48.7680556, 7.205"
1399,Lille-Lesquin Airport,Lille,France,LIL,LFQQ,1,E,Europe/Paris,airport,OurAirports,"50.563332, 3.086886"
1400,Merville-Calonne Airport,Merville,France,\N,LFQT,1,E,Europe/Paris,airport,OurAirports,"50.61840057373047, 2.642240047454834"
1401,Charleville-Mézières Airport,Charleville,France,\N,LFQV,1,E,Europe/Paris,airport,OurAirports,"49.78390121459961, 4.647079944610596"
1402,Vesoul-Frotey Airport,Vesoul-frotey,France,\N,LFQW,1,E,Europe/Paris,airport,OurAirports,"47.6376, 6.20392"
1403,Brest Bretagne Airport,Brest,France,BES,LFRB,1,E,Europe/Paris,airport,OurAirports,"48.447898864746094, -4.418540000915527"
1404,Cherbourg-Maupertus Airport,Cherbourg,France,CER,LFRC,1,E,Europe/Paris,airport,OurAirports,"49.65010070800781, -1.4702800512313843"
